Tweet,Label
teruk ni pekerja mcd kena reject,-
diam je terus kena label ni sombongebenarnya sombong just malu and at the same time jaga adab,-
lol respect make sure do the same,-
ampun harap ganti gantiii,-
kurang cukup satu,-
menunjukkan memilih bertarung fairy tail kesalahan natsu dragneel fairytail,-
bergerak angin bertiup d kampung hitem warnanyaaa,-
fakap betul pergi makan ramai happy tetibe badmood woiiii makan je woiii,-
shalat jumat berkali jelek,-
wow ni teruk ni rasa sakit kacang lupakan kulit haa gituu,-
,-
rlt lahkrg ginian allah ygelalu akuebut doa temanku asik nonton oppa a,-
misalnya kondisi dmn bnran galauin km trus km ngetweet galau org babi namanya,-
mas malam jumat loh yakin kesini,-
fast lena do fast learner,-
kadang berhenti peduli membencinya menyadari pedulimu katabijak,-
tuhan semoga dijauhkan manusia setia suka curang amin,-
kmk amelia prob mmg takleh settle soalan mcm bangsat,-
menitik air mata terbayang betapa terseksa kucing betina bunting tu mati melecur mesin dryer kedai dobi taman,-
mengingat hari jumat lupa dirimu,-
punya tahap confident lvl tu en tahap tulis benda simple in english google translate nampak,-
berani main twitter kangen kaksur,-
jawab ngebayangin baper,-
dijelasin parfum kamar kos baunya cewek nemu disamping kasur ayok jelasin h,-
koleksi wallpaperuperman tambah meh ler tambah,-
pamitnya tidur cek ig dm ijo ijonya,-
ishhh sengaja terpengaruh haihh tajuk lagunya,-
cerita takut kucing minah tu sebiji tp kucing tu tetibe melompat manjat tu rasa satu taman molek dengar menjerit,-
mintak maafebab dah penat menjaga hati sikit menjaga hati balik,-
nggak baik baik kangen,-
mak pesan salah rugi layan baik kat dah sakitkan hati,-
sedihnya rasa kadang kadang doa doa termakbul hambanya terbaik allah pe,-
hati mainan pikir hatiku terbuat susu real good dinyot nyot dikenyot seenaknya,-
macamni kat asrama selit sampah makanan kat celah katil r,-
sori minat jual nyawa setan setan pegang tanduknya,-
enak tanggung tinggal jawab,-
kecewa jugak ingat dah tidur reply whatsapp tiba tiba tengok ig pulak reply dm,-
instagram facebok twitter cantik takde cantik bagitahu akuekarangiapa je upl,-
terasa bodo harini lupa park kereta kat mrt pastu selamba je naik grab dah tengah jalan jerit,-
wehhhhh allahu sakitnyaaaaa,-
masa kecik kecik ikut mak masuk fikir ni laaa,-
sorry wehebabusahkan suka kawan cakap ni kawan tolong tu dah tan,-
klu mati beranak mati syahid mati matilah sbg pencinta suami org penganggu hidup org,-
turun ngambil kepleset ditangga,-
mama bbl siak member smpai tidur tk paham bahasa suspect topic boring,-
kk cecil makan richeese level pedesnya satu saus kejunya gamau dimakan semoga beli richeese ngajak,-
babang bikin gagal fokus ahhh link download blued apk android ios buka,-
halo bs dm jg maki kek kampang ni kurang ajar laporin pih,-
mung fikir negative weh jenis tu setan,-
gilak malam mimpiin super junior ngga mimpiin blackpink momoland sih,-
bersungguh jaga je berhenti berpura jaga memaksa perl,-
perempuan ni hari bangang,-
ikan sapu sapu ikan mas cepu tindas,-
meyakinkan mencintai nkri mencintai presiden nkri sah mamp,-
ma manba biar terserah staff anak grup tuh hype bgt,-
samaama berakhir jg bingung liat sementionan teel,-
tahu ni cengeng cuba cakap asyik nangis je cara luahkan kesedihan mujur t,-
rindu bagitahu ni whatsapp berfungsi baik jarang bluetick kat melai,-
taktahulah sakitnya arwah nenek lahirkan anak lahirkan sorang dah seksa,-
ape kt layan gini,-
ngeremehin,-
kuliah malu sih,-
kurus kering ni cukup makan tahu struggle gila tambah berat badan t,-
heh kira bencong,-
stress dah ni main ml asyik menang kalah menang kalah khawin pon naik ii,-
terkadang kenangan buruk membuatmu bersedih kenangan indah tahu terulang kem jokamlicious,-
huh gw liat sejauh j army menentang seneng pas handshake event saingannya dikit lol pinter,-
pinned chat kat ws dok atas ws dua hari lepas read read dp ws dah kali tengok ubah ubah em ok laa,-
terakhir mimpi,-
sentuh v,-
berjuang perjuangin coba noleh kebelakang gaada sih perjuangin xixixi,-
tengah deal hati kalah sayangkan,-
dah tegur cukup berubah asalkan dah lepas tanggungjawabkan,-
gaisss maafkan gemok bodoh sesungguhnya manusia melakukan kesilapan,-
kadang rasa terpaksa takde pilihan stay taknak nampak kejam pergi,-
mb emang bangsad maafkan,-
mesti sakit tercucuk,-
hidup sahabat baik membayangkan dunia sahabat baik erzacarlet,-
ajak main game kedaan hp org kene rampas ni jadah haih,-
dah hancur percayalah cuba membahagiakan sekeliling putus asa sahaja,-
cemburu nikmat diperoleh ahli maksiat,-
syok post dlm acc pulak postkan acc,-
harap kat kucing ni kekal neraka hidup perangai teruk binatang,-
gaketemu sih ngelepas kangan liat mulus,-
thread anjing at first ingat masalah minah ni cakap pasal insecurity masalah psycho rupa rupa,-
kampus menuntut ilmu ketemu podo takon yoweslah,-
adik kalah fifa salahkan fifa,-
anjing,-
maybe now u won but its okay takkan sentiasa ats just do wht ever u want u guys mintak benci korg,-
math paper menangis,-
heh iri ambis tu sumpah ngantukan sekos nih anak fk,-
kata bigbang banding bandingkan kata kata the nex,-
ajak,-
faham betul jenis malaysia reti sangkut balik hose tu geli bodoh pegang,-
kangen jalan,-
kisah sedih minggu,-
dimana daerahmu coba ngehargain disana sembar,-
ngorat sorang laki ni pastu rejected mampus tanak ngorat dahhhhh,-
turn off betul argue someone and that someone start personal attack or screenshot bio lmao tu,-
lupa sholat jumat sayang jelek sayang biar ganteng ih wajib oh kirain makasi,-
iyaa serah serah,-
then mase tade mood tu ternampak post pasal kucing dobi geram,-
nyesek rasanya setega,-
kenapalah kena duduk drama queen ni urghhhh,-
rasa jual maruah lepas beli iphone xs ni,-
benci menganggap enteng apapun tugas diberikan gildarts,-
nyebelin sengaja sebell huft,-
suka heran rp chanyeol tl sampe puyeng,-
pp bingung nembak cewe gimana ngelamar hmmm mensive tp bingung ngasih hadiah apaa hiiiii,-
tlg please bg perempuan tu baca malu wei malu beria cerita kat kwan n skli dengar n,-
so im back to single life after being dumbed by my ex gf laki guys not all men are trash sia,-
kata penat when tengah rasa sedih,-
besar perkara pendam kongsi orango pelik dah kuat semb,-
relaa dikutuk bayi digendong minongeriusaan,-
faham betul lelaki suka perempuan pakai makeup,-
,-
kiro apikan ro tok jebul ro kabeh tiwas gr,-
khas suami curang isteri reti appreciate isteri kaki betina betapa besarnya pengorbanan seorg ibu,-
bareng chanu bacot mt limit mentab suspend loh molor bentar,-
takde gf takpe imaginary gf also can lepastu gila sekian,-
terima terluka,-
uke cute uke lelaki lagipula suka,-
alasan cliche dengar mulut wanita dah sakitkan hati awak sanggup,-
harimu terasa kacau berantakanean mengalaminya responnya,-
ngode nyuruh tipe yun dah bikin notif org penuh,-
cerita ni mamat ni hari nampak keluar masuk cimb ceria ja hari ni tengok muka masam p,-
merepak indah asa nk ketok jak palak pemerintah,-
dah sakit hati muka tu malas tengok,-
mempunyai punya hati setia padamu bot,-
perlu ingatkan sesekali mengikuti prinsip bucaeillism iaitu mengaitkan penemuan saintifik,-
berdiri keluar beliin tempe atm cabe bawang uang,-
perbetulakn dah hancur tu mustahil dendam terima lupakan,-
gatau skrg,-
penat seyh,-
bestfriends always known me well cerita tgh sedih tiba tiba hantar lagu ni s,-
pinter gmna kek nyerah bgt dah da,-
tahu sakitkan hati minta maafebab menyesal tu rindu,-
susah sayang susah move onemua perlu masa dah sayang sayang gila,-
tanya mcm ni senang memaafkan susah melupakan,-
karna crazy rich balikpapan,-
perempuan berdiri sebelah pejabat hea fakulti pengurusan perniagaan tolonglah bau mulutendir,-
mbok ngutip pilm nasionalis kek misalnya tuh kebingungan nyenengin,-
rindu tu,-
dah dah post pasal kucing kena seksa tu rasa nangis rumah dah ekor bela dah mcm,-
bingung akun bot jahat,-
ngasih makan nih un,-
sumpah okay,-
ucapkan janji tepati jangankatakan cinta jikatak tulus hati newsindravanthoni,-
hindari hahhaha,-
huhu sedih nyemangatin eheheaat berus,-
waw tidur gimana cakar kucing kagak berasa bangun uda perih ajah,-
hati kecewa sedih sorang je tahu tahu,-
aahshshahaha tgh mrh pihak tk bertanggungjawab,-
perlu kot video call tu video call tatap juling payah contact,-
astagfirullah maaf ketawa,-
sebelas duabelas jelas lepas,-
sure rasanya kot taktahu,-
sedih tunggu cantik mcm artis minat cmne baru pandang,-
agresif nder,-
sial,-
benci uh kerje gan tkleh tolak ansur kerja gan bangsa kadang nk brehenti kerje,-
stress sjskjsksjsksjsjsks,-
rse mcm ni,-
idm aloha a r m y mutualan yuk no mulfan yah idn,-
lawanya hm tahu hidup ni asyik dibanding bandingkan takk,-
sumpah suka rasa second choice best tunggu dah and still,-
yaudah oppa,-
kasihan umat bodoh mental rusak ajaran agama benareba,-
terasa bodo harini lupa park kereta kat mrt pastu selamba je naik grab dah tengah jalan jerit,-
junior junior diamlah babi tengah focus jawab soalan trial sibuk memekak pastu tepi kela,-
biasalah tu perempuan kena berjaga jaga muka malaikat kadang perangai syaitan jugak camni lari laju teruk,-
turn off lelaki pergi clubbing hshshshshshsh,-
nmpak gf pling cantik dah start kerja ni tuhan ramai cantik dri gf trash htt,-
perbetulkan dah hancur tu mustahil dendam terima lupakan,-
certain girls only wants you when she is in trouble dah senang lupa ignores you lots of excuses actively in con,-
kesian lelaki,-
huum ajaa beeb kudu mengakhiri memulai beee b,-
cakap tolong tutup aurat lelaki ni malu tengok lelaki ing,-
dah utk sayang ni takpela suka ttbe bertegur ttbe nk marah,-
gatau ih creditnya,-
ni baru je langgan data baru dah slow jugak niiiiiiii adoiiii,-
malu pro,-
tlg please bg perempuan tu baca malu wei malu beria cerita kat kwan n skli dengar n,-
kata penat when tengah rasa sedih,-
nampak pasangan bermesra shell gila patutnya mesra kat petronas,-
balas dendam,-
kangennnnnnnn,-
senyumin semuanyaa ampe pegel,-
menitik air mata terbayang betapa terseksa kucing betina bunting tu mati melecur mesin dryer kedai dobi taman,-
chilli level waktu makan dah mula fikir harta wasiatkan pedas sambal baw,-
sedih first time ni customer request camni,-
me lepas tolong buka pintu cakap thanks,-
baw,-
mah wktu doyannya mainin asap rokok klo ngerokok asapnya tangkepin kyak org bego smpe kena marah,-
dok tengok je online malas cakap kena balik,-
katanya gabut bosan dasar,-
sorry bro perempuan tu kelam kelibut takut awak baru teringat plug ir,-
tengok harga iphone baru nampaknya cinta plus sahaja sebodoh,-
ikut gamau ditinggal,-
orangnya ganteng wangi parfum sebotol cute pemalu asik ngebosenin ngetik,-
kek depresi ngerjain codingan pagi ampe malem pas keluar kamar dibilangin tidoor mulu kamar ht,-
terasa bodo harini lupa park kereta kat mrt pastu selamba je naik grab dah tengah jalan jerit,-
mesti ckp kat mak bdn sakit sakit tdr atas lantai,-
cant relate jelata,-
bersungguh jaga je berhenti berpura jaga memaksa perl,-
baru perasan punya kurang ajar masuk rumah maybe hati tengah panas kot,-
sekolah payah bercinta spm dah nnti masuk u ramai pilihan u payah kejar cinta tu kej,-
halah malas,-
allah jantung drop kejap tengok gambar ni,-
ahhh sombong,-
kemarin males nonton yah soel dramanya high rating percaya cer,-
tengah baru nggak bikin nyaman introvert rasanya pengin cepet pulang,-
kuliah siang ngerasa kesel naha sih lantas salah teh kemud,-
sedih tu pengen beli buku mojok duit segera cukup,-
sedihnya rasa kadang kadang doa doa termakbul hambanya terbaik allah pe,-
terlibat twitwar,-
penat bukak twitter skrg gaduh pasal lgbtemua nk undang lelaki perempuan gaduh pasal,-
awal percaya so klako,-
menangis,-
gaada isengin terus galaque kaya gini,-
coba temen temenmu suara tawanya kenceng percayalah jg jeritan hatinya pa,-
ternyata tertipu,-
benda rasa perlu bawak gurau rupa paras bentuk badan insecurities contohnya gagap pas,-
hari ketemu kangen,-
yey phone dh elok mujur tk gi tmpt tu fuh tk melayang duit,-
gua taklek ea junior tarik tangan omg ingat jumpa sesape,-
halo haters sadarkah kebencianmu merasa hidupmu menarik hidup kaubenci,-
space memori lelaki kosong perlu ingat benda bodo pakai tahun lepas salah tahun lepas mak,-
faham betul jenis malaysia reti sangkut balik hose tu geli bodoh pegang,-
punya anak ikut sok ceramah propaganda soal anti vaksin let me tell you one thing go,-
taktaulah hg tuju dekatapa but after read it im crying rindu tu sakit takleh luah bcs thing i,-
cinta meninggalkanmu keringkan air matamu tahu dapatkan baik,-
iyaa tikung aaaa,-
bodo limit sensi undang dateng ditungguin pokoknya dateng belakangan gapapa ak,-
kebanyakan mikirin nun pusing,-
perkara takut sengaja terlukakan hati,-
anggap ngei hue ommaaaaaaa,-
mulfan sakit hati bacanya nyudutin fandom,-
allah beratnya dugaan beri pade mak lepas satu dugaan dye trpkse hadapi,-
hiiiiiiih rindu,-
maaf salah,-
ngerti twitnya,-
percayalah dibalik kata ikhlas air mata terbendung woy,-
liat sisi buruknya wkkwkw,-
faham betul,-
minta dikasarin beybi,-
hahahahaha faham weh,-
benda bodoh sayangkan sayang kat,-
and lastly mak fed up dah sarapan dah lapar cari geledah je almari tengok makanan,-
saatnya tiba sedih menjadi tawa perih menjadi cerita kenangan menjadi guru rindu menja,-
kecewa jugak ingat dah tidur reply whatsapp tiba tiba tengok ig pulak reply dm,-
soya jahat kot,-
kesian tengok lge ni hehe bertabahlah compare buatlah prestasi may january sa,-
jap jap rasa benda ni salah dlm relationship salahkan lelaki perempuan ni mak,-
tega an maymunah,-
berhenti mengeluh berhenti peduli hubungan berhenti mencintaimu,-
ni mmg ketinggian tk jdi penghalang rupa menjadi penghalang,-
gapapa lumayan berasa pentas ditabok quq a pengen mager transportnya heh,-
malu tuh,-
suka panas datang pagi pagi usui takumi,-
dah curang satu lepastu salahkan laki tu pulak lagii ey geram pulak,-
mintak maafebab dah penat menjaga hati sikit menjaga hati balik,-
abah meninggal cancer lidah amp of course rokokiksa menahan sakit tengok nangis goodl,-
diam berarti marah merasakan amarah skalipun tatsuya,-
yakiin gabakalan menang bcs pandai merangkai kata,-
tlg please bg perempuan tu baca malu wei malu beria cerita kat kwan n skli dengar n,-
menangis,-
tengah hadap depression libatkan hampa ka ni takkantop kacau life siaa,-
f you guys call no ni then kata salah masuk topup percaya this one scammer try hard cari s,-
kata penat when tengah rasa sedih,-
pujuk hati kecewa sebenar perlu masa hati kecewa merasakan no one really cares tida,-
mu gi nuru malas doh keje,-
suka datang then sesuka hati je blah ni sedut pakai vacuum,-
punya ponsel kadang tetap kesepian lho merasakannya mari chan,-
mesti,-
kugambarkan separah bertegur tetangga kecuali ditegur sulit memulai percakap,-
dahlah dah bosan layan pi mati tidur bye,-
menyukai menunjukkan jadilah berprestasi berusaha men,-
engkau merokok hembus kat public batuk pastu cakap respect as amoker cakap acah batuk nmpk mcm,-
besar perkara pendam kongsi orango pelik dah kuat semb,-
pulang rumahku jauh bolak balik nti capek,-
lepaskanlah kamuadarlah membatu,-
semalam satu hari murung terdengar lagu ni,-
menjadi memperbaiki takut merusaki,-
rasa berubah ni haih,-
kelantan but sometimes muak jugak tweet ni be more specific mention tu better ca,-
rasa ds kat bodoh pergi bercuti masuk hotel tangkap gambar bilik toilet fuck korang pe,-
disana emang slow respon sih setau kudu sabar pisan ak blanja disana x,-
butuh kambing hitam penderitaan rasakan menyedihkan mender,-
ni rasa camera nampak dosa besar,-
terasa bodo harini lupa park kereta kat mrt pastu selamba je naik grab dah tengah jalan jerit,-
ibuku ngomong males punya anak males dalem hat,-
curiga nct bazzi nct djkhaled nct chainsmoker iyain,-
tuh diginiin lemes,-
sirih km,-
kadang bertanya tanya salah dosaku sayang cinta suciku buang buang,-
hati kecewa sedih sorang je tahu tahu,-
gb taknak beli,-
benci betula start motor ni retiiiiiiiiii,-
k atas,-
gatau jago bikin nick,-
tbh keluar rumah pukul pagi then rumah dlm malam hariebab jem and jauh,-
nyemangatin gabisa nyemangatin,-
maaf senyapkan story mu munafik salah satu caraku berhenti menikmati rasa kecewa,-
takutkan dunia kematian ngecewain bahagiain kehilangan d,-
srs tgk aduhhhh mcm sakit nye tuhan,-
duh bangchan masi shock,-
mampos malas dah layan perangai hawau,-
nggak baik baik kangen,-
dah sakit hati muka tu malas tengok,-
maljum melelahkan ditemani tugas lihat wajah stresku sayang,-
sakit hati rasa mmg hidup mc,-
tolong kacau sayang fikir mcm perasaan kacau buah hati,-
takada rupa je takada perasaan,-
sedihnya rasa kadang kadang doa doa termakbul hambanya terbaik allah pe,-
mulutmu berkata terima daya tuamu bertanya apanya,-
huhiapa setan tahu apapun alasannya tahu perasaan pembunuh kogoro mouri,-
bersungguh jaga je berhenti berpura jaga memaksa perl,-
kemana nan,-
kadang rasa terpaksa takde pilihan stay taknak nampak kejam pergi,-
putus hijab pancung habis ni perghhhh,-
maaf baru nyampe kali sampe kering klo kering mah diangkat j,-
duh timeline twiterku receh tida sanggup,-
bab haiwan ni sensitif salah kucing tu masukkan dryer mati seksa bo,-
luwih telat nemen dripada,-
tuh bacot bgt hyung hyung masa hyung gaada gituu,-
jane mbiyen karo ngasi wis saiki wis dadi,-
kurang cukup satu,-
babi asal penghibur iman siakk,-
ternodaaa ndeerr,-
butuh pelukan pukulan butuh penerimaan penghakiman butuh pengertian cibiran butuh te,-
dasar lelaki kerdussss mon maaf nimbrung,-
assalam lelaki ingat jalan jauhelekoh belok rujuk maps even pergiekali je,-
dah cepat move on ni rasa benda pergi mampus,-
faak,-
jumaat kls smpai ptg pack gila,-
apple rilis barang barupun bodo karna sadar orangnya misqueen,-
hilang,-
harap termakan janji manis org dah lepas ni cukuplah,-
nyaman lanjut ninggalin butuh kejelasan,-
beli baru k mahal kemaren beli mahal k rusak kampret,-
rindu senanye tu,-
gipewei sedih nih seokjin fllw rep pict seokjin tag klo doain gpp gpp,-
ngambeque ceritanya,-
snapchat can stick chat for hrs helo forever dah pelupa member cerita semalam ingat dah,-
capek kurang tidur memilih menyendiri makan menghubungi tersayang dll rasanya tenang,-
cuaca ni malas klua beli makan,-
dah berubah sorry i wont turn back anymore sbbnya dah penat benda,-
geram lahh dah tulis kat whiteboard pergi padam kang cakap kerja,-
now dah malas perduli mintak tolong ka cerita ka dengar ja peluang bserta hati mohon maaf,-
kutuk,-
thread anjing at first ingat masalah minah ni cakap pasal insecurity masalah psycho rupa rupa,-
kiri mikir memporak porandakan hatiku kanan you wrong hunny baik baik bahagia,-
suka tu cakap je babi takyah acah acah baik,-
betul jg tdk setuju takut kata disentri n selfie,-
coba temen temenmu suara tawanya kenceng percayalah jg jeritan hatinya pa,-
allah tuhanku jauh dr dugaan aminnn,-
sayang menyayangiku jaga menjagaku thank you allah atas petunjuk darimu,-
mencoba berani menjadi penakut rin,-
tengok senang automatik dengki,-
karna ganti rambut bikin ambyar pengen ahh pulsa k miskin flop lanjut terus bsk sore umumin,-
allah jantung terhenti seminit lepas baca nama naz tu,-
tp ngerti sh maksudnya,-
ingatkan gagal tadbir negara elok je salahkan bn bertanding kepentingan parti pon salahkan bn,-
dimana daerahmu coba ngehargain disana sembar,-
ganti presidennya digantinya ganti adab akhlaq tua memulung mun,-
biasalah tu perempuan kena berjaga jaga muka malaikat kadang perangai syaitan jugak camni lari laju teruk,-
terkadang perlu membentang jarak arti kata rindu,-
ohhhhempat jmpa lgi ckup bulan ni balik melaka huhuhu,-
tkda masa do baik baik org talam ni skrg mcm babi,-
gaduh bestfriend ni sumpah sakit,-
diingetin diingetin e ae suka lupa hehe,-
ak sanggup tgok kejadian menyedihkan nie,-
buset dah pasrah klo ketemu ginian,-
kasih tahu benernya tetep kayak pesan diambil biarkan bodoh gws hoho,-
maafin lupain,-
memilih pasangan hidup susah memilih berhasil melewati kesusahan kesusahan,-
korang u know perempuan zaman suka laki try hard ni kerja tunjuk badan je,-
halahhh curang,-
huhiapa setan tahu apapun alasannya tahu perasaan pembunuh kogoro mouri,-
penat dahh sanggup taknak cakap mcm tunggul penat takkk,-
kaya ex opis ni main campak layer switch,-
surah an noor ayat perempuan berzina lelaki berzina sebat keduan,-
lom period nang emosi bencik kelaka benda jak org aneh nok sik,-
kakak,-
rindu bebi,-
hari bakal kehilangan berkali lipat dr pulpen mgkn mikir sepele cm pena tp,-
allah sesungguhnya ni takot,-
tahu pak ahok nyindir yahc dukung dendamnya pak ahok mengusut pejabat brengsek pantesan bis,-
pdkt trs gebetan nanya deket deket jawab kematian,-
gimana tirus ngasih cokelat mulu,-
khas suami curang isteri reti appreciate isteri kaki betina betapa besarnya pengorbanan seorg ibu,-
daritadi bales,-
sadar tuh kangen bangetama kamuuu,-
like kena jaga hati org and rasa je join memana plan haishhhh,-
tidur still fikirkan sayang okay tu tidurnya lena perlukan ka,-
sebenernya dulunya smpet pacaran trus putus ewita dikabarin bikin masalah,-
hari mendapatkan cerita menyentuh bunuh teman facebook membuka kisahnyaemoga,-
kata rinduku membuatku berdaya menahan rasa pulang percayalah padaku akupun rindu,-
anjir anjir seronok mengata pasal break off manusia tu nahhh dah lepasni salahkan dah,-
sedih cerita dr patient huhu makcik nie masuk ward heart attack baik sngt suka tegur senyu,-
nangis baca komik ni,-
perempuan perempuan mesti sakit sayang layan pempuan melaink,-
anak senang pakai ala kadar je rupa pon takde harta rendah sedar,-
pening,-
sorang je rasa ayam kfc,-
jawab bilang gamau gausah hargain peduli k,-
pantang tengok mak pak bodo n bodo anak misbehave kat public,-
bzzzz wtfff rennn ama dokter cowo cewe,-
kisah sedih harini ingatkan dah bukak penutup tupperware ni,-
kmu skrg suka tidur duluan kecewa,-
susah jugak muka ganas niampai mak kata muka penyamun mcm,-
dwita nggak manggil sayang punya,-
menyalahkan kalanya intropeksi,-
lahir senang mati duluan kata kakek melihat kedalam sarung mikirkeras,-
hadoiii penat tengok lari,-
igt nk amek pakej bayar bulan tp mcm xkeluar pakej nk beli terus woah nangis asb kang,-
sabah kasitau pulau selamat biar dorang kenak culik betul betul abu sayap,-
benci mengambil hak kebebasanku kaito kid,-
chanu mulu sih molor gih ngebacot cantik,-
gamau cape ehh icung,-
guys pusing dapet tiket fansign gabisa nonton ic jkt kepikiran sebong terus menerus sampe sedih te,-
berharap dpt titik dua bintang hug darimu tp berharap satu titik dimana hatimuteffy ai,-
kapel jelek,-
takde gf takpe imaginary gf also can lepastu gila sekian,-
menyeksa kucing ingatlah haiwan kesayangan nabi muhammad a w,-
hmm hmm iri karna ngechat ceritain hmm,-
ternyata mengakui goblok fantastik kejujuran patut apresiasi,-
kelak rindukan hatiku rumah ternyaman dihuni cintamu,-
gara bacot keknya,-
aero hp boong,-
belom dapet huhu,-
ora bakal mbatesi koe ameh ngene ngono mergo yen koe cinta koe mudeng pie carane njogo atiku ben ora cemburu utowo,-
gabisa ngebacot,-
when bestfriend say kahwin je erkkk krik kawan je,-
bodola emma murung harini,-
me malas jaga hati also me hmm hati pulak,-
fakap betul pergi makan ramai happy tetibe badmood woiiii makan je woiii,-
satu satunya ternyata stalking maafkanlah melupakanmu,-
dosaaa kutuk nih ka jeno,-
ko lek jap block,-
foto bayinya asli anaknya nder ngga sensor wajahnya kasian loh bayi ngerti dosa tp,-
hi iblis ter rapat janda anak satu baby isu ex husband kawan baik be,-
mudah kesiankan langsung kesiankan kesian,-
loner tengok benda ni,-
confuse penjual kt malaysia ni asik tunjuk kekayaan je jual show off tunjuk kekayaan then,-
gay,-
sumpah suka rasa second choice best tunggu dah and still,-
bodoh lawak ni bodoh heheh,-
logik diorang nk cakap is pung pang pung pang membela nasib kucing dobi tu takde pulak mengutip kucing jalanan y,-
kesel makam disekitar sarean bapak penuuuh bener penuh teratur ditumpuk de,-
sorry suka laki jaman kebanyakan suka semena kasar i,-
cekap main tarik tali ni masa bercinta pintu tulis tarik tolak a,-
temen padang nge dm jun kangen terus jawab abis bales respon gw dingin,-
berarti punya anak hmm gunanya,-
bahagiaku bahagiamu celah,-
tersilap fikir,-
sedara pergi kenduri kahwin lepas tu ramai lepas tu risau tempat duduk htt,-
dimusnahkan secara halus anggap sih males ngejb,-
faham,-
aww terinfeksi ayo maju loe gelut,-
vote mwave music chart h mass voting voting serentak x vote per akun per hari,-
yah telat gblh ikutan,-
jujur sedih h terakhir bandung tp ayam geprek fav pindah tempat jadinya gabisa dipesen le,-
enggan melepas hati satu menggoda hati kemaruk manusia,-
benda bodoh women kena blame pulak ni benak da kaitan bodo org blame pompuan bunuh binatang,-
mas lak seng wara,-
ay bkin lirik ngerendahin perempuan merujuk s x paham hbgnnya s,-
tengok video diaorang seksa kucing ni baca benda ni menangis,-
ok gamau dateng nikahannya,-
hancur habis hati,-
mbok ngutip pilm nasionalis kek misalnya tuh kebingungan nyenengin,-
kamvret kayak niat jualan yakali exp bahan makanan thn langsung blockir seller macem gini,-
pengen marah gini gini penanggungjawab soal dokumen mbok ce,-
mandi malas suruh ngejar ngejar mas,-
marah hamun tetibe pasal mende takde kaitan kene tuduh ii mulut,-
salah able,-
kata apalah pakwe sanjung mak datang tanya makan minum layan mcm tanak je haih sedih tengok,-
keje mcm nk mampos mcm gini,-
berada zaman ceklis biru whatsapp menyakitkan nggak langsung dibales last seen n,-
aq manggil dek nggak ngerti lupaaaaa semwa,-
ramai aktivis mahasiswa takkan bersetuju atleast tunjuk sikit nilai keberadaban,-
bangsat carutan st hari jumaat ni p kat budak ni lawak nau tu,-
eirockya radal pim jg enak sih imo rasa soto aeon,-
menyesal tolong org mcm fikir ni berubah hakikatnya berubah,-
blm dapet oi,-
boys out there girlfriend panggil babi babi leave her immediately it is toxic relationship you deserve mor,-
sikap teman kantormu bersikap bos pen gw tajong,-
doi bikin gedeg emosi terhingga giveaway pulsa k inierius umumin beso,-
suka fake hope kat,-
apadaya cuping cte bawaan lahirr,-
cakap sedih sedih most of the time tutup mata dah cenna burn hinggit,-
nctea gifnya setengah detik baper berkepanjangan,-
mengkaji rasa kian kerap meresahkan jiwa memejam gelap ruang hadir da,-
lelaki trash arghhh,-
rugi vote cantu hmm,-
bersedia hadapi sebarang kemungkinan relay ni im sorry,-
hati satu patahkan dua patahan satu bawa pergi dariku menyia,-
menampung patah hatimu murung beranjak cinta membuatmu retak,-
,-
ntar ketagihan tipsen truss,-
bercandaekatzun sayaaaang maafin,-
sedih pasal kucing dobi tu mamat tu kerat,-
a ngapa ngapain,-
galak,-
menitik air mata terbayang betapa terseksa kucing betina bunting tu mati melecur mesin dryer kedai dobi taman,-
bnda tu lgi mals dh nk merayu,-
complicated btul usha dak ptptn,-
haruskah unfollow olshop seliweran ig menggoda gatahan godaeriusan,-
pamit cari,-
menyerah kemarin meyakinkan ikhlas ikhlas terjadi,-
hati mu,-
sejuk gedi kat jetty ni menyesal bawak jaket,-
diam taknak bergaul penat sembang kosong,-
i would but kurang bermoney,-
jauhkan lelaki ni,-
army bts menonjol dri smuanya army bernafas disalahin jalan disalahin,-
decide resign ni pujuk offer gaji k taknak weh payah tunjuk baik,-
lohhhh masaoloh beemu mu tempatepei heh tan balik anjerr,-
vi vi vi vi vitachimin hyeongie kaaa aangen hyeongie gemasnya kayak squishy chim,-
mna rasa tu depressed smpai rasa nk suicide tu kene sedar skit oku pn rasa depression tu mcm,-
latihan nggak berbakat berbakat,-
pusinggg bingung takut hemm kudu piye iki,-
makanan makanan kering tu ja kesian ade selera perut tu bg makan,-
idm merinding sendirian,-
ni sikit butthurt menganjing tahu erti sakit hatialam jumaat bye,-
hari jumaat jgk nk sakit hati haihh nk racist tp mmg bangsat perangai mcm ni,-
halla nggak minat ngenalin zn noona,-
kerja last minute sumpah penat gila hm taubat pon tahu hahahahahhahahaha ni dah nd time,-
ni tempat puas nafsu je babi,-
mateskuuu kaya anak ilang,-
nih uda mencak nyoh makan nyoh niatan minta maaf malu,-
bye salah hi salah,-
takut cowok berusaha generalisasi but somehow its pretty hard,-
perempuan melayan sgt lelaki,-
sedih dengar berita kucing dimasukkan mesin pengering tu dah kucing tu bunting allahu,-
yaallah disuruh kari mencolot parani alias kampret huhu,-
dah penat beria dah penat diam dah penat muka dah penat sakit hati dah penat pendam dah pen,-
ahh gituu gasuka,-
